month_year,vehicle_class,ev_sales_quantity
2023-02,Motor Car,4361
2023-02,Motor Cycle/Scooter-Sidecar(T),0
2023-02,Motor Cycle/Scooter-Used For Hire,130
2023-02,Motorised Cycle (Cc > 25Cc),977
2023-02,Omni Bus,0
2023-02,Omni Bus (Private Use),0
2023-02,Private Service Vehicle,0
2023-02,Private Service Vehicle (Individual Use),1
2023-02,Quadricycle (Commercial),0
2023-02,Recovery Vehicle,0
2023-02,Road Roller,0
2023-02,Snorked Ladders,0
2023-02,Three Wheeler (Goods),1338
2023-02,Three Wheeler (Passenger),1643
2023-02,Three Wheeler (Personal),6
2023-02,Tow Truck,0
2023-02,Tractor (Commercial),0
2023-02,Tractor-Trolley(Commercial),0
2023-02,Trailer (Agricultural),0
2023-02,Trailer (Commercial),0
2023-02,Vehicle Fitted With Compressor,0
2023-02,Vehicle Fitted With Rig,0
2023-03,Adapted Vehicle,12
2023-03,Agricultural Tractor,5
2023-03,Ambulance,0
2023-03,Animal Ambulance,0
2023-03,Armoured/Specialised Vehicle,0
2023-03,Articulated Vehicle,0
2023-03,Auxiliary Trailer,0
2023-03,Breakdown Van,0
2023-03,Bus,98
2023-03,Camper Van / Trailer,0
2023-03,Camper Van / Trailer (Private Use),0
2023-03,Cash Van,0
2023-03,Construction Equipment Vehicle,0
2023-03,Construction Equipment Vehicle (Commercial),0
2023-03,Crane Mounted Vehicle,0
2023-03,Dumper,0
2023-03,E-Rickshaw With Cart (G),3221
2023-03,E-Rickshaw(P),37289
2023-03,Earth Moving Equipment,0
2023-03,Educational Institution Bus,0
2023-03,Excavator (Commercial),0
2023-03,Excavator (Nt),0
2023-03,Fire Fighting Vehicle,0
2023-03,Fire Tenders,0
2023-03,Fork Lift,0
2023-03,Goods Carrier,302
2023-03,Harvester,0
2023-03,Hearses,0
2023-03,Luxury Cab,73
2023-03,M-Cycle/Scooter,82424
2023-03,M-Cycle/Scooter-With Side Car,83
2023-03,Maxi Cab,0
2023-03,Mobile Canteen,0
2023-03,Mobile Clinic,0
2023-03,Mobile Workshop,0
2023-03,Moped,2332
2023-03,Motor Cab,1605
2023-03,Motor Car,7142
2023-03,Motor Cycle/Scooter-Sidecar(T),2
2023-03,Motor Cycle/Scooter-Used For Hire,32
2023-03,Motorised Cycle (Cc > 25Cc),1435
2023-03,Omni Bus,0
2023-03,Omni Bus (Private Use),0
2023-03,Power Tiller,0
2023-03,Private Service Vehicle,2
2023-03,Private Service Vehicle (Individual Use),0
2023-03,Quadricycle (Commercial),0
2023-03,Quadricycle (Private),0
2023-03,Recovery Vehicle,2
2023-03,Road Roller,0
2023-03,Snorked Ladders,0
2023-03,Three Wheeler (Goods),2559
2023-03,Three Wheeler (Passenger),2198
2023-03,Three Wheeler (Personal),7
2023-03,Tow Truck,0
2023-03,Tractor (Commercial),0
2023-03,Tractor-Trolley(Commercial),0
2023-03,Trailer (Agricultural),0
2023-03,Trailer (Commercial),0
2023-03,Trailer For Personal Use,0
2023-03,Vehicle Fitted With Compressor,0
2023-03,Vehicle Fitted With Generator,0
2023-03,Vehicle Fitted With Rig,0
2023-04,Adapted Vehicle,6
2023-04,Agricultural Tractor,0
2023-04,Ambulance,0
2023-04,Animal Ambulance,0
2023-04,Armoured/Specialised Vehicle,0
2023-04,Articulated Vehicle,0
2023-04,Auxiliary Trailer,0
2023-04,Breakdown Van,0
2023-04,Bus,87
2023-04,Camper Van / Trailer,0
2023-04,Camper Van / Trailer (Private Use),0
2023-04,Cash Van,0
2023-04,Construction Equipment Vehicle,0
2023-04,Construction Equipment Vehicle (Commercial),0
2023-04,Crane Mounted Vehicle,0
2023-04,Dumper,0
2023-04,E-Rickshaw With Cart (G),2718
2023-04,E-Rickshaw(P),31597
2023-04,Earth Moving Equipment,0
2023-04,Educational Institution Bus,0
2023-04,Excavator (Commercial),0
2023-04,Excavator (Nt),0
2023-04,Fire Fighting Vehicle,0
2023-04,Fire Tenders,0
2023-04,Fork Lift,5
2023-04,Goods Carrier,285
2023-04,Harvester,0
2023-04,Hearses,0
2023-04,Luxury Cab,5
2023-04,M-Cycle/Scooter,63720
2023-04,M-Cycle/Scooter-With Side Car,40
2023-04,Maxi Cab,0
2023-04,Mobile Canteen,0
2023-04,Mobile Clinic,0
2023-04,Mobile Workshop,0
2023-04,Moped,1758
2023-04,Motor Cab,618
2023-04,Motor Car,5381
2023-04,Motor Cycle/Scooter-Sidecar(T),0
2023-04,Motor Cycle/Scooter-Used For Hire,0
2023-04,Motorised Cycle (Cc > 25Cc),1296
2023-04,Omni Bus,0
2023-04,Omni Bus (Private Use),0
2023-04,Private Service Vehicle,0
2023-04,Private Service Vehicle (Individual Use),0
2023-04,Quadricycle (Commercial),0
2023-04,Quadricycle (Private),0
2023-04,Recovery Vehicle,1
2023-04,Road Roller,0
2023-04,Semi-Trailer (Commercial),0
2023-04,Snorked Ladders,0
2023-04,Three Wheeler (Goods),1718
2023-04,Three Wheeler (Passenger),1982
2023-04,Three Wheeler (Personal),16
2023-04,Tow Truck,0
2023-04,Tower Wagon,0
2023-04,Tractor (Commercial),0
2023-04,Tractor-Trolley(Commercial),0
2023-04,Trailer (Agricultural),0
2023-04,Trailer (Commercial),0
2023-04,Trailer For Personal Use,0
2023-04,Vehicle Fitted With Compressor,0
2023-04,Vehicle Fitted With Generator,0
2023-04,Vehicle Fitted With Rig,0
2023-05,Adapted Vehicle,24
2023-05,Agricultural Tractor,0
2023-05,Ambulance,0
2023-05,Animal Ambulance,0
2023-05,Armoured/Specialised Vehicle,0
2023-05,Articulated Vehicle,0
2023-05,Auxiliary Trailer,0
2023-05,Breakdown Van,0
2023-05,Bus,280
2023-05,Camper Van / Trailer,0
2023-05,Camper Van / Trailer (Private Use),0
2023-05,Cash Van,0
2023-05,Construction Equipment Vehicle,0
2023-05,Construction Equipment Vehicle (Commercial),0
2023-05,Crane Mounted Vehicle,0
2023-05,Dumper,0
2023-05,E-Rickshaw With Cart (G),3186
2023-05,E-Rickshaw(P),36647
2023-05,Earth Moving Equipment,0
2023-05,Educational Institution Bus,0
2023-05,Excavator (Commercial),0
2023-05,Excavator (Nt),0
2023-05,Fire Fighting Vehicle,0
2023-05,Fire Tenders,0
2023-05,Fork Lift,2
2023-05,Goods Carrier,189
2023-05,Harvester,0
2023-05,Hearses,0
2023-05,Luxury Cab,46
2023-05,M-Cycle/Scooter,101165
2023-05,M-Cycle/Scooter-With Side Car,32
2023-05,Maxi Cab,9
2023-05,Mobile Canteen,0
2023-05,Mobile Clinic,0
2023-05,Mobile Workshop,0
2023-05,Moped,2532
2023-05,Motor Cab,813
2023-05,Motor Car,6781
2023-05,Motor Cycle/Scooter-Sidecar(T),0
2023-05,Motor Cycle/Scooter-Used For Hire,175
2023-05,Motor Cycle/Scooter-With Trailer,0
2023-05,Motorised Cycle (Cc > 25Cc),1453
2023-05,Omni Bus,9
2023-05,Omni Bus (Private Use),0
2023-05,Private Service Vehicle,0
2023-05,Private Service Vehicle (Individual Use),0
2023-05,Quadricycle (Commercial),0
2023-05,Quadricycle (Private),0
2023-05,Recovery Vehicle,0
2023-05,Road Roller,0
2023-05,Semi-Trailer (Commercial),0
2023-05,Snorked Ladders,0
2023-05,Three Wheeler (Goods),1982
2023-05,Three Wheeler (Passenger),2799
2023-05,Three Wheeler (Personal),7
2023-05,Tow Truck,0
2023-05,Tower Wagon,0
2023-05,Tractor (Commercial),0
2023-05,Tractor-Trolley(Commercial),0
2023-05,Trailer (Agricultural),0
2023-05,Trailer (Commercial),0
2023-05,Vehicle Fitted With Compressor,0
2023-05,Vehicle Fitted With Generator,0
2023-05,Vehicle Fitted With Rig,0
2023-06,Adapted Vehicle,3
2023-06,Agricultural Tractor,3
2023-06,Ambulance,0
2023-06,Animal Ambulance,0
2023-06,Armoured/Specialised Vehicle,0
2023-06,Articulated Vehicle,1
2023-06,Auxiliary Trailer,0
2023-06,Breakdown Van,0
2023-06,Bus,200
2023-06,Camper Van / Trailer,0
2023-06,Camper Van / Trailer (Private Use),0
2023-06,Cash Van,0
2023-06,Construction Equipment Vehicle,0
2023-06,Construction Equipment Vehicle (Commercial),0
2023-06,Crane Mounted Vehicle,0
2023-06,Dumper,0
2023-06,E-Rickshaw With Cart (G),2877
2023-06,E-Rickshaw(P),39017
2023-06,Earth Moving Equipment,0
2023-06,Educational Institution Bus,0
2023-06,Excavator (Commercial),0
2023-06,Excavator (Nt),0
2023-06,Fire Fighting Vehicle,0
2023-06,Fire Tenders,0
2023-06,Fork Lift,0
2023-06,Goods Carrier,193
2023-06,Harvester,0
2023-06,Hearses,0
2023-06,Library Van,0
2023-06,Luxury Cab,32
2023-06,M-Cycle/Scooter,44025
2023-06,M-Cycle/Scooter-With Side Car,4
2023-06,Maxi Cab,0
2023-06,Mobile Canteen,0
2023-06,Mobile Clinic,0
2023-06,Mobile Workshop,0
2023-06,Moped,945
2023-06,Motor Cab,978
2023-06,Motor Car,6780
2023-06,Motor Caravan,1
2023-06,Motor Cycle/Scooter-Sidecar(T),0
2023-06,Motor Cycle/Scooter-Used For Hire,3
2023-06,Motorised Cycle (Cc > 25Cc),864
2023-06,Omni Bus,0
2023-06,Omni Bus (Private Use),0
2023-06,Private Service Vehicle,0
2023-06,Private Service Vehicle (Individual Use),1
2023-06,Quadricycle (Commercial),0
2023-06,Quadricycle (Private),0
2023-06,Recovery Vehicle,0
2023-06,Road Roller,0
2023-06,Semi-Trailer (Commercial),0
2023-06,Snorked Ladders,0
2023-06,Three Wheeler (Goods),2210
2023-06,Three Wheeler (Passenger),3901
2023-06,Three Wheeler (Personal),5
2023-06,Tow Truck,0
2023-06,Tractor (Commercial),0
2023-06,Tractor-Trolley(Commercial),0
2023-06,Trailer (Agricultural),0
2023-06,Trailer (Commercial),0
2023-06,Trailer For Personal Use,0
2023-06,Vehicle Fitted With Compressor,0
2023-06,Vehicle Fitted With Generator,0
2023-06,Vehicle Fitted With Rig,0
2023-07,Adapted Vehicle,1
2023-07,Agricultural Tractor,0
2023-07,Ambulance,0
2023-07,Animal Ambulance,0
2023-07,Armoured/Specialised Vehicle,0
2023-07,Articulated Vehicle,1
2023-07,Breakdown Van,0
2023-07,Bus,135
2023-07,Camper Van / Trailer,0
2023-07,Camper Van / Trailer (Private Use),0
2023-07,Cash Van,0
2023-07,Construction Equipment Vehicle,0
2023-07,Construction Equipment Vehicle (Commercial),0
2023-07,Crane Mounted Vehicle,0
2023-07,Dumper,0
2023-07,E-Rickshaw With Cart (G),2773
2023-07,E-Rickshaw(P),43492
2023-07,Earth Moving Equipment,0
2023-07,Educational Institution Bus,0
2023-07,Excavator (Commercial),0
2023-07,Excavator (Nt),0
2023-07,Fire Fighting Vehicle,0
2023-07,Fire Tenders,0
2023-07,Fork Lift,0
2023-07,Goods Carrier,218
2023-07,Harvester,0
2023-07,Hearses,0
2023-07,Library Van,0
2023-07,Luxury Cab,4
2023-07,M-Cycle/Scooter,52324
2023-07,M-Cycle/Scooter-With Side Car,20
2023-07,Maxi Cab,0
2023-07,Mobile Canteen,0
2023-07,Mobile Clinic,0
2023-07,Mobile Workshop,0
2023-07,Moped,1024
2023-07,Motor Cab,844
2023-07,Motor Car,6582
2023-07,Motor Cycle/Scooter-Sidecar(T),0
2023-07,Motor Cycle/Scooter-Used For Hire,145
2023-07,Motor Cycle/Scooter-With Trailer,40
2023-07,Motorised Cycle (Cc > 25Cc),679
2023-07,Omni Bus,0
2023-07,Omni Bus (Private Use),0
2023-07,Private Service Vehicle,1
2023-07,Private Service Vehicle (Individual Use),1
2023-07,Quadricycle (Commercial),0
2023-07,Quadricycle (Private),0
2023-07,Recovery Vehicle,0
2023-07,Road Roller,0
2023-07,Semi-Trailer (Commercial),0
2023-07,Snorked Ladders,0
2023-07,Three Wheeler (Goods),2723
2023-07,Three Wheeler (Passenger),4740
2023-07,Three Wheeler (Personal),9
2023-07,Tow Truck,0
2023-07,Tower Wagon,0
2023-07,Tractor (Commercial),0
2023-07,Tractor-Trolley(Commercial),0
2023-07,Trailer (Agricultural),0
2023-07,Trailer (Commercial),0
2023-07,Vehicle Fitted With Compressor,0
2023-07,Vehicle Fitted With Generator,0
2023-07,Vehicle Fitted With Rig,0
2023-08,Adapted Vehicle,4
2023-08,Agricultural Tractor,0
2023-08,Ambulance,0
2023-08,Animal Ambulance,0
2023-08,Armoured/Specialised Vehicle,0
2023-08,Articulated Vehicle,4
2023-08,Bus,250
2023-08,Camper Van / Trailer,0
2023-08,Camper Van / Trailer (Private Use),0
2023-08,Cash Van,0
2023-08,Construction Equipment Vehicle,0
2023-08,Construction Equipment Vehicle (Commercial),0
2023-08,Crane Mounted Vehicle,0
2023-08,Dumper,0
2023-08,E-Rickshaw With Cart (G),3095
2023-08,E-Rickshaw(P),46135
2023-08,Earth Moving Equipment,0
2023-08,Educational Institution Bus,0
2023-08,Excavator (Commercial),0
2023-08,Excavator (Nt),0
2023-08,Fire Fighting Vehicle,0
2023-08,Fire Tenders,0
2023-08,Fork Lift,0
2023-08,Goods Carrier,260
2023-08,Harvester,0
2023-08,Hearses,0
2023-08,Luxury Cab,5
2023-08,M-Cycle/Scooter,60667
2023-08,M-Cycle/Scooter-With Side Car,11
2023-08,Maxi Cab,0
2023-08,Mobile Canteen,0
2023-08,Mobile Clinic,0
2023-08,Mobile Workshop,0
2023-08,Moped,1098
2023-08,Motor Cab,707
2023-08,Motor Car,6041
2023-08,Motor Caravan,0
2023-08,Motor Cycle/Scooter-Sidecar(T),0
2023-08,Motor Cycle/Scooter-Used For Hire,130
2023-08,Motorised Cycle (Cc > 25Cc),565
2023-08,Omni Bus,19
2023-08,Omni Bus (Private Use),0
2023-08,Private Service Vehicle,1
2023-08,Private Service Vehicle (Individual Use),0
2023-08,Quadricycle (Commercial),0
2023-08,Quadricycle (Private),0
2023-08,Recovery Vehicle,0
2023-08,Road Roller,0
2023-08,Semi-Trailer (Commercial),0
2023-08,Three Wheeler (Goods),2556
2023-08,Three Wheeler (Passenger),4949
2023-08,Three Wheeler (Personal),11
2023-08,Tow Truck,0
2023-08,Tower Wagon,0
2023-08,Tractor (Commercial),0
2023-08,Tractor-Trolley(Commercial),0
2023-08,Trailer (Agricultural),0
2023-08,Trailer (Commercial),0
2023-08,Vehicle Fitted With Compressor,0
2023-08,Vehicle Fitted With Generator,0
2023-08,Vehicle Fitted With Rig,0
2023-09,Adapted Vehicle,5
2023-09,Agricultural Tractor,0
2023-09,Ambulance,0
2023-09,Animal Ambulance,0
2023-09,Armoured/Specialised Vehicle,0
2023-09,Articulated Vehicle,0
2023-09,Breakdown Van,0
2023-09,Bus,254
2023-09,Camper Van / Trailer,1
2023-09,Camper Van / Trailer (Private Use),0
2023-09,Cash Van,0
2023-09,Construction Equipment Vehicle,0
2023-09,Construction Equipment Vehicle (Commercial),0
2023-09,Crane Mounted Vehicle,0
2023-09,Dumper,0
2023-09,E-Rickshaw With Cart (G),3037
2023-09,E-Rickshaw(P),46686
2023-09,Earth Moving Equipment,0
2023-09,Educational Institution Bus,0
2023-09,Excavator (Commercial),0
2023-09,Excavator (Nt),0
2023-09,Fire Fighting Vehicle,0
2023-09,Fire Tenders,0
2023-09,Fork Lift,0
2023-09,Goods Carrier,290
2023-09,Harvester,0
2023-09,Hearses,0
2023-09,Library Van,0
2023-09,Luxury Cab,25
2023-09,M-Cycle/Scooter,60949
2023-09,M-Cycle/Scooter-With Side Car,12
2023-09,Maxi Cab,0
2023-09,Mobile Canteen,0
2023-09,Mobile Clinic,0
2023-09,Mobile Workshop,0
2023-09,Moped,1331
2023-09,Motor Cab,569
2023-09,Motor Car,5453
2023-09,Motor Cycle/Scooter-Sidecar(T),0
2023-09,Motor Cycle/Scooter-Used For Hire,863
2023-09,Motorised Cycle (Cc > 25Cc),591
2023-09,Omni Bus,4
2023-09,Omni Bus (Private Use),0
2023-09,Private Service Vehicle,2
2023-09,Private Service Vehicle (Individual Use),0
2023-09,Quadricycle (Commercial),0
2023-09,Quadricycle (Private),0
2023-09,Recovery Vehicle,0
2023-09,Road Roller,0
2023-09,Semi-Trailer (Commercial),0
2023-09,Snorked Ladders,0
2023-09,Three Wheeler (Goods),2070
2023-09,Three Wheeler (Passenger),5641
2023-09,Three Wheeler (Personal),10
2023-09,Tow Truck,0
2023-09,Tower Wagon,0
2023-09,Tractor (Commercial),0
2023-09,Tractor-Trolley(Commercial),0
2023-09,Trailer (Agricultural),0
2023-09,Trailer (Commercial),0
2023-09,Vehicle Fitted With Compressor,0
2023-09,Vehicle Fitted With Generator,0
2023-09,Vehicle Fitted With Rig,0
2023-10,Adapted Vehicle,11
2023-10,Agricultural Tractor,0
2023-10,Ambulance,0
2023-10,Animal Ambulance,0
2023-10,Armoured/Specialised Vehicle,0
2023-10,Articulated Vehicle,0
2023-10,Breakdown Van,0
2023-10,Bus,229
2023-10,Camper Van / Trailer,0
2023-10,Camper Van / Trailer (Private Use),0
2023-10,Cash Van,0
2023-10,Construction Equipment Vehicle,0
2023-10,Construction Equipment Vehicle (Commercial),0
2023-10,Crane Mounted Vehicle,1
2023-10,Dumper,0
2023-10,E-Rickshaw With Cart (G),3023
2023-10,E-Rickshaw(P),45681
2023-10,Earth Moving Equipment,0
2023-10,Educational Institution Bus,0
2023-10,Excavator (Commercial),0
2023-10,Excavator (Nt),0
2023-10,Fire Fighting Vehicle,0
2023-10,Fire Tenders,0
2023-10,Fork Lift,1
2023-10,Goods Carrier,329
2023-10,Harvester,0
2023-10,Hearses,0
2023-10,Library Van,0
2023-10,Luxury Cab,47
2023-10,M-Cycle/Scooter,72425
2023-10,M-Cycle/Scooter-With Side Car,24
2023-10,Maxi Cab,0
2023-10,Mobile Canteen,0
2023-10,Mobile Clinic,0
2023-10,Mobile Workshop,0
2023-10,Moped,1375
2023-10,Motor Cab,1112
2023-10,Motor Car,6051
2023-10,Motor Cycle/Scooter-Sidecar(T),0
2023-10,Motor Cycle/Scooter-Used For Hire,66
2023-10,Motorised Cycle (Cc > 25Cc),733
2023-10,Omni Bus,7
2023-10,Omni Bus (Private Use),0
2023-10,Private Service Vehicle,3
2023-10,Private Service Vehicle (Individual Use),0
2023-10,Quadricycle (Commercial),0
2023-10,Quadricycle (Private),0
2023-10,Recovery Vehicle,0
2023-10,Road Roller,0
2023-10,Semi-Trailer (Commercial),0
2023-10,Three Wheeler (Goods),2084
2023-10,Three Wheeler (Passenger),6006
2023-10,Three Wheeler (Personal),24
2023-10,Tow Truck,0
2023-10,Tower Wagon,0
2023-10,Tractor (Commercial),0
2023-10,Tractor-Trolley(Commercial),0
2023-10,Trailer (Agricultural),0
2023-10,Trailer (Commercial),0
2023-10,Vehicle Fitted With Compressor,0
2023-10,Vehicle Fitted With Generator,0
2023-10,Vehicle Fitted With Rig,0
2023-11,Adapted Vehicle,13
2023-11,Agricultural Tractor,0
2023-11,Ambulance,0
2023-11,Animal Ambulance,0
2023-11,Armoured/Specialised Vehicle,0
2023-11,Articulated Vehicle,0
2023-11,Auxiliary Trailer,0
2023-11,Breakdown Van,0
2023-11,Bus,252
2023-11,Camper Van / Trailer,0
2023-11,Camper Van / Trailer (Private Use),0
2023-11,Cash Van,0
2023-11,Construction Equipment Vehicle,0
2023-11,Construction Equipment Vehicle (Commercial),0
2023-11,Crane Mounted Vehicle,0
2023-11,Dumper,0
2023-11,E-Rickshaw With Cart (G),3201
2023-11,E-Rickshaw(P),41670
2023-11,Earth Moving Equipment,0
2023-11,Educational Institution Bus,0
2023-11,Excavator (Commercial),0
2023-11,Excavator (Nt),0
2023-11,Fire Fighting Vehicle,0
2023-11,Fire Tenders,0
2023-11,Fork Lift,4
2023-11,Goods Carrier,273
2023-11,Harvester,0
2023-11,Hearses,0
2023-11,Luxury Cab,14
2023-11,M-Cycle/Scooter,88551
2023-11,M-Cycle/Scooter-With Side Car,27
2023-11,Maxi Cab,0
2023-11,Mobile Canteen,0
2023-11,Mobile Clinic,0
2023-11,Mobile Workshop,0
2023-11,Moped,1771
2023-11,Motor Cab,393
2023-11,Motor Car,6635
2023-11,Motor Cycle/Scooter-Sidecar(T),0
2023-11,Motor Cycle/Scooter-Used For Hire,137
2023-11,Motorised Cycle (Cc > 25Cc),757
2023-11,Omni Bus,9
2023-11,Omni Bus (Private Use),0
2023-11,Private Service Vehicle,8
2023-11,Private Service Vehicle (Individual Use),0
2023-11,Quadricycle (Commercial),0
2023-11,Recovery Vehicle,0
2023-11,Road Roller,0
2023-11,Semi-Trailer (Commercial),0
2023-11,Snorked Ladders,0
2023-11,Three Wheeler (Goods),1832
2023-11,Three Wheeler (Passenger),7055
2023-11,Three Wheeler (Personal),8
2023-11,Tow Truck,0
2023-11,Tractor (Commercial),0
2023-11,Tractor-Trolley(Commercial),0
2023-11,Trailer (Agricultural),0
2023-11,Trailer (Commercial),0
2023-11,Vehicle Fitted With Compressor,0
2023-11,Vehicle Fitted With Generator,0
2023-11,Vehicle Fitted With Rig,0
2023-12,Adapted Vehicle,3
2023-12,Agricultural Tractor,0
2023-12,Ambulance,0
2023-12,Animal Ambulance,0
2023-12,Armoured/Specialised Vehicle,0
2023-12,Articulated Vehicle,0
2023-12,Auxiliary Trailer,0
2023-12,Breakdown Van,0
2023-12,Bus,573
2023-12,Camper Van / Trailer,0
2023-12,Camper Van / Trailer (Private Use),0
2023-12,Cash Van,0
2023-12,Construction Equipment Vehicle,0
2023-12,Construction Equipment Vehicle (Commercial),0
2023-12,Crane Mounted Vehicle,0
2023-12,Dumper,0
2023-12,E-Rickshaw With Cart (G),3687
2023-12,E-Rickshaw(P),45074
2023-12,Earth Moving Equipment,0
2023-12,Educational Institution Bus,0
2023-12,Excavator (Commercial),0
2023-12,Excavator (Nt),0
2023-12,Fire Fighting Vehicle,0
2023-12,Fire Tenders,0
2023-12,Fork Lift,0
2023-12,Goods Carrier,259
2023-12,Harvester,0
2023-12,Hearses,0
2023-12,Luxury Cab,14
2023-12,M-Cycle/Scooter,73184
2023-12,M-Cycle/Scooter-With Side Car,17
2023-12,Maxi Cab,0
2023-12,Mobile Canteen,0
2023-12,Mobile Clinic,0
2023-12,Mobile Workshop,0
2023-12,Moped,1334
2023-12,Motor Cab,484
2023-12,Motor Car,6693
2023-12,Motor Cycle/Scooter-Sidecar(T),0
2023-12,Motor Cycle/Scooter-Used For Hire,183
2023-12,Motorised Cycle (Cc > 25Cc),776
2023-12,Omni Bus,4
2023-12,Omni Bus (Private Use),0
2023-12,Private Service Vehicle,0
2023-12,Private Service Vehicle (Individual Use),0
2023-12,Quadricycle (Commercial),0
2023-12,Quadricycle (Private),0
2023-12,Recovery Vehicle,0
2023-12,Road Roller,0
2023-12,Snorked Ladders,0
2023-12,Three Wheeler (Goods),2296
2023-12,Three Wheeler (Passenger),6445
2023-12,Three Wheeler (Personal),7
2023-12,Tow Truck,0
2023-12,Tower Wagon,0
2023-12,Tractor (Commercial),0
2023-12,Tractor-Trolley(Commercial),0
2023-12,Trailer (Agricultural),0
2023-12,Trailer (Commercial),0
2023-12,Trailer For Personal Use,0
2023-12,Vehicle Fitted With Compressor,0
2023-12,Vehicle Fitted With Generator,0
